ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,69820.4
0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,61453.2
1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,71485.6
1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,66101.4
1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,97411.0
0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,76661.6
0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,89037.6
1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,80491.4
1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,84106.6
1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,79575.4
0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,92294.8
0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,80754.4
1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,71250.8
0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,63502.8
1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,71789.4
1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,94654.2
0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,85511.6
1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,63955.6
1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,64356.6
0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,70053.0
1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,75901.2
0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,89455.4
1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,76065.4
0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,85378.2
0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,67806.6
1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,67549.8
0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,90281.8
1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,82687.4
0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,75778.8
1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,75060.2
1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,73132.2
0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,81419.8
1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,70751.4
1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,73731.2
0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,70799.4
1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,60319.6
1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,81029.6
1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,81558.2
0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,79569.2
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,68960.6
1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,82089.0
0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,89465.4
0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,68209.8
1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,80507.0
1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,63680.2
1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,63352.4
0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,68746.0
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,62526.6
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,65183.0
0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,93862.2
0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,63487.2
0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,86908.6
1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,64181.2
0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,87179.0
0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,75127.2
0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,71044.4
0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,66198.8
1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,74792.6
0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,78715.0
0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,90999.6
0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,81741.6
0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,86196.4
0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,73681.4
0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,90512.4
0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,74581.2
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,77381.0
0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,95808.6
0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,98549.2
0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,73492.0
1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,67298.8
0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,84545.4
0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,76627.8
0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,75420.4
1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,69118.2
0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,69095.4
1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,80588.8
0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,89527.4
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,68817.8
0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,62349.6
1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,79939.0
0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,59953.4
0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,84992.6
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,62256.2
0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,84820.2
0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,63565.2
1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,75103.6
1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,68460.0
1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,98298.0
0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,89300.4
0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,80711.2
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,81016.8
0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,71180.2
0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,95029.4
0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,79174.2
0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,88105.6
1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,98529.2
1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,75102.0
1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,79666.4
0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,72885.8
0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,91193.4
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,81462.0
1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,71024.2
0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,89794.8
1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,82098.6
1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,76939.0
1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,70067.6
1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,77755.4
1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,84865.0
0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,74738.2
1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,84844.0
1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,82568.2
1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,86292.2
0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,70266.6
1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,59031.0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,64595.0
0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,82569.4
0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,88156.0
0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,73185.0
1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,81764.4
0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,79713.8
0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,82005.2
1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,95505.8
0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,88540.2
1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,85091.6
0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,94204.2
0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,76478.4
0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,89055.4
1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,77229.8
1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,69060.8
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,80863.2
0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,86520.4
0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,72658.0
1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,74631.4
0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,84998.8
1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,63140.6
0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,67971.6
1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,60581.2
1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,79690.4
1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,77836.2
0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,70215.4
0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,80884.6
1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,69970.6
1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,82495.2
0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,69912.4
0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,57504.4
1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,87785.6
1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,82717.6
0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,69479.8
1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,84647.8
0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,79462.4
0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,89644.4
1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,80420.4
0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,85677.2
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,76167.0
0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,65835.0
1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,69620.4
1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,82771.0
0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,83402.6
1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,87642.0
1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,59628.6
1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,83101.6
0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,84319.4
1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,78074.0
0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,64809.2
0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,101771.8
0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,66580.2
1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,77552.4
1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,62266.8
1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,98184.0
0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,76522.2
0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,67946.8
0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,73479.0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,71437.6
1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,78871.0
0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,99076.0
1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,73834.2
1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,69709.2
0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,86710.0
0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,80781.0
0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,79125.0
0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,88243.8
0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,75539.0
0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,91414.0
1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,83582.8
1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,67307.2
0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,82795.0
0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,67481.2
1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,77474.2
1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,76740.6
0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,67186.2
0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,79730.0
1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,76287.6
0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,81698.8
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,60488.0
0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,76987.8
1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,87390.2
1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,59666.2
0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,73529.6
1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,74012.8
1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,71287.2
1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,71702.4
0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,68108.4
1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,70120.0
0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,74813.0
1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,76907.0
0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,87066.2
1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,66323.2
1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,84221.0
0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,71757.6
1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,89273.0
1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,77189.2
0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,85782.6
0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,85436.2
1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,70192.2
1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,91406.0
0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,92381.0
0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,73973.8
0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,69320.6
1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,89571.8
1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,74611.4
1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,65943.4
0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,85795.6
1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,70144.2
0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,67146.4
1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,70963.8
0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,67855.0
0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,86494.4
1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,78304.8
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,63800.0
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,77174.8
1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,77358.6
1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,72495.6
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,68526.0
0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,88245.0
1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,73423.6
0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,59637.6
0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,90055.6
1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,80804.2
1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,77382.4
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,81232.6
0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,85781.6
0,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,82506.6
1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,66662.6
1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,70929.6
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,62727.2
0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,68950.4
0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,87985.8
0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,74909.2
1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,71225.0
0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,69266.8
1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,81364.6
1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,73149.4
1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,73625.4
1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,89437.6
1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,68073.2
0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,77677.4
1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,66318.2
1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,91549.0
0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,86293.6
